Ionic radius ,Temperature,Frequency,Re(Z),Img(Z)
2.06e-10,80,57.5,56900.0,863.0
2.06e-10,80,52.5,57500.0,197.0
2.06e-10,80,47.9,56600.0,1030.0
2.06e-10,80,43.7,57100.0,1030.0
2.06e-10,80,39.8,57100.0,1060.0
2.06e-10,80,36.3,57200.0,1290.0
2.06e-10,80,33.1,57200.0,1230.0
2.06e-10,80,30.2,57300.0,1380.0
2.06e-10,80,27.5,57400.0,1510.0
2.06e-10,80,25.1,57500.0,1680.0
2.06e-10,80,22.9,57700.0,1820.0
2.06e-10,80,20.9,57800.0,1930.0
2.06e-10,80,19.1,57900.0,2150.0
2.06e-10,80,17.4,58000.0,2330.0
2.06e-10,80,15.8,58100.0,2510.0
2.06e-10,80,14.5,58300.0,2690.0
2.06e-10,80,13.2,58400.0,2890.0
2.06e-10,80,12.0,58600.0,3130.0
2.06e-10,80,11.0,58700.0,3350.0
2.06e-10,80,10.0,58900.0,3600.0
2.06e-10,80,9.12,59200.0,3840.0
2.06e-10,80,8.32,59400.0,4090.0
2.06e-10,80,7.59,59600.0,4370.0
2.06e-10,80,6.92,59800.0,4660.0
2.06e-10,80,6.31,60200.0,4930.0
2.06e-10,80,5.75,60500.0,5240.0
2.06e-10,80,5.25,60800.0,5580.0
2.06e-10,80,4.79,61200.0,5910.0
2.06e-10,80,4.37,61600.0,6250.0
2.06e-10,80,3.98,62000.0,6580.0
2.06e-10,80,3.63,62400.0,6910.0
2.06e-10,80,3.31,62900.0,7330.0
2.06e-10,80,3.02,63400.0,7670.0
2.06e-10,80,2.75,63900.0,8080.0
2.06e-10,80,2.51,64400.0,8400.0
2.06e-10,80,2.29,65000.0,8820.0
2.06e-10,80,2.09,65700.0,9290.0
2.06e-10,80,1.91,66400.0,9650.0
2.06e-10,80,1.74,67000.0,10000.0
2.06e-10,80,1.58,67900.0,10400.0
2.06e-10,80,1.45,68600.0,10900.0
2.06e-10,80,1.32,69400.0,11300.0
2.06e-10,80,1.2,70300.0,11700.0
2.06e-10,80,1.1,71200.0,12100.0
2.06e-10,80,1.0,72100.0,12500.0
